I,Q
-0.251381848978283,-0.997186672039735
-0.23089928447734,-0.948817265975207
-0.205468988276829,-0.969134498281572
-0.191472346338703,-0.992676508283575
-0.147479592437203,-0.99313392617471
0.580595584702977,-0.791935720326871
0.597276235876879,-0.828793180181786
0.593173956311732,-0.797367482000085
0.61923988713491,-0.791271853801044
0.62059982402545,-0.762140009786381
0.649829038384168,-0.74141777130895
0.672038863522637,-0.759794627641397
0.678095731720714,-0.711352783852659
0.675737273150057,-0.726506068589784
0.675409805173597,-0.719753086902846
0.725465475054314,-0.70365825134625
0.743904220409939,-0.700056794277484
0.730483842245004,-0.68635835205335
0.727183741286169,-0.658498107581809
0.765172248559705,-0.658002243447326
0.75295370818968,-0.649665781281572
0.764605702786829,-0.652305391099841
0.791576012790793,-0.625075538358819
0.772736795521939,-0.601415537689276
0.775079780129939,-0.583831547630994
-0.982398523115579,-0.146262734626951
-0.980070312600631,-0.191542091512722
-0.981090901429981,-0.20949885556422
-0.972977335041309,-0.203518464460558
-0.962308306893021,-0.202589526022277
-0.960167185489286,-0.251369674013408
-0.975732544977713,-0.219474952424385
-0.954372558836793,-0.274928078593325
-0.958115215307477,-0.274226898603269
-0.962149876056118,-0.278701795426664
-0.966061542228147,-0.309656173266908
-0.937950129961718,-0.316848589395066
-0.945327337732727,-0.323956744965009
-0.934860147568377,-0.355724342404567
-0.93974727286077,-0.369561222541148
-0.943376219849235,-0.375767940602815
-0.915597041492056,-0.386594845254499
-0.912184634763645,-0.421421985503366
-0.889750075105729,-0.416938732195108
-0.887946680773189,-0.443515923651588
0.964301120189763,-0.291729076312456
0.94637638816473,-0.273813305922365
0.948520003291229,-0.299698465298253
0.948599497124067,-0.283521598985236
0.974844935956166,-0.250168168110755
1.00744075887765,-0.21944542981627
0.985065495955952,-0.235900839567039
0.969502044168427,-0.214301156506581
0.992807363241485,-0.178317662934944
0.970921323638539,-0.156836875175778
0.969776577469834,-0.141415873303623
0.999045017230439,-0.146012334517291
0.982333057252319,-0.134946289086872
0.997934267552289,-0.121131531204655
1.0132482076295,-0.0755511817449191
1.00196120899751,-0.0779126481318727
1.00971658762705,-0.0574398846063151
0.978697981226483,-0.0419884543141952
1.00782493824881,-0.014733460147381
1.02676687471582,-0.0329640576055323
0.713911249072049,-0.692404745569932
0.698750792968155,-0.698968868240461
0.726414242009334,-0.679706644505126
0.733344365143171,-0.685131701941072
0.754927340353449,-0.644019379514183
0.765587036186532,-0.650705290087562
0.775612041660861,-0.648585853686424
0.775856106566004,-0.624950647234527
